Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-08-06 04:00:00,USA,USA,US,375.11,447.84,34.39,17.71,,false,
2024-08-06 05:00:00,USA,USA,US,369.03,441.61,35.04,17.48,,false,
2024-08-06 06:00:00,USA,USA,US,361.43,433.74,35.87,17.43,,false,
2024-08-06 07:00:00,USA,USA,US,356.32,428.51,36.45,17.25,,false,
2024-08-06 08:00:00,USA,USA,US,356.44,428.83,36.25,16.61,,false,
2024-08-06 09:00:00,USA,USA,US,359.84,433.02,35.48,15.8,,false,
2024-08-06 10:00:00,USA,USA,US,365.2,439.17,34.62,15.27,,false,
2024-08-06 11:00:00,USA,USA,US,370.6,445.36,33.81,14.9,,false,
2024-08-06 12:00:00,USA,USA,US,370.27,444.75,34.22,15.86,,false,
2024-08-06 13:00:00,USA,USA,US,365.03,438.71,35.47,17.83,,false,
2024-08-06 14:00:00,USA,USA,US,362.29,435.69,36.26,19.58,,false,
2024-08-06 15:00:00,USA,USA,US,362.14,435.84,36.29,20.41,,false,
2024-08-06 16:00:00,USA,USA,US,367.06,441.34,35.6,20.4,,false,
2024-08-06 17:00:00,USA,USA,US,372.65,447.11,34.97,20.31,,false,
2024-08-06 18:00:00,USA,USA,US,374.95,449.8,34.53,20.29,,false,
2024-08-06 19:00:00,USA,USA,US,373.61,448.33,34.67,20.66,,false,
2024-08-06 20:00:00,USA,USA,US,372.84,447.49,34.75,20.86,,false,
2024-08-06 21:00:00,USA,USA,US,372.89,447.53,34.72,20.9,,false,
2024-08-06 22:00:00,USA,USA,US,374.65,449.52,34.33,20.48,,false,
2024-08-06 23:00:00,USA,USA,US,382.61,458.64,32.8,18.74,,false,
2024-08-07 00:00:00,USA,USA,US,391.65,468.53,31.23,16.86,,false,
2024-08-07 01:00:00,USA,USA,US,398.11,474.96,30.26,15.45,,false,
2024-08-07 02:00:00,USA,USA,US,394.2,469.82,30.93,15.41,,false,
2024-08-07 03:00:00,USA,USA,US,386.9,461.35,32.14,15.69,,false,
2024-08-07 04:00:00,USA,USA,US,380.28,454.23,33.04,15.63,,false,
2024-08-07 05:00:00,USA,USA,US,374.97,448.75,33.72,15.45,,false,
2024-08-07 06:00:00,USA,USA,US,371.0,444.96,34.03,14.89,,false,
2024-08-07 07:00:00,USA,USA,US,366.86,440.52,34.51,14.71,,false,
2024-08-07 08:00:00,USA,USA,US,367.65,441.44,34.35,14.11,,false,
2024-08-07 09:00:00,USA,USA,US,370.93,444.93,33.98,13.71,,false,
2024-08-07 10:00:00,USA,USA,US,376.95,451.62,33.2,13.19,,false,
2024-08-07 11:00:00,USA,USA,US,382.36,457.84,32.36,12.79,,false,
2024-08-07 12:00:00,USA,USA,US,377.98,452.72,33.32,14.28,,false,
2024-08-07 13:00:00,USA,USA,US,368.46,442.15,35.04,16.74,,false,
2024-08-07 14:00:00,USA,USA,US,364.51,437.49,36.09,18.56,,false,
2024-08-07 15:00:00,USA,USA,US,365.03,437.75,36.31,19.67,,false,
2024-08-07 16:00:00,USA,USA,US,368.88,441.76,36.01,20.1,,false,
2024-08-07 17:00:00,USA,USA,US,372.27,445.65,35.44,20.13,,false,
2024-08-07 18:00:00,USA,USA,US,376.23,449.8,35.05,20.2,,false,
2024-08-07 19:00:00,USA,USA,US,377.18,450.68,35.06,20.51,,false,
2024-08-07 20:00:00,USA,USA,US,378.04,451.47,35.09,20.79,,false,
2024-08-07 21:00:00,USA,USA,US,378.89,452.45,35.01,20.88,,false,
2024-08-07 22:00:00,USA,USA,US,379.22,453.02,34.75,20.62,,false,
2024-08-07 23:00:00,USA,USA,US,,,,,,,
2024-08-08 00:00:00,USA,USA,US,,,,,,,
2024-08-08 01:00:00,USA,USA,US,,,,,,,
2024-08-08 02:00:00,USA,USA,US,,,,,,,
2024-08-08 03:00:00,USA,USA,US,,,,,,,
2024-08-08 04:00:00,USA,USA,US,365.98,438.26,35.31,17.66,,false,
2024-08-08 05:00:00,USA,USA,US,363.23,435.47,35.54,16.98,,false,
2024-08-08 06:00:00,USA,USA,US,360.27,432.76,35.79,16.45,,false,
2024-08-08 07:00:00,USA,USA,US,356.39,428.36,36.52,16.29,,false,
2024-08-08 08:00:00,USA,USA,US,359.45,431.97,35.97,15.3,,false,
2024-08-08 09:00:00,USA,USA,US,366.44,439.73,34.94,14.25,,false,
2024-08-08 10:00:00,USA,USA,US,,,,,,,
2024-08-08 11:00:00,USA,USA,US,,,,,,,
2024-08-08 12:00:00,USA,USA,US,,,,,,,
2024-08-08 13:00:00,USA,USA,US,,,,,,,
2024-08-08 14:00:00,USA,USA,US,,,,,,,
2024-08-08 15:00:00,USA,USA,US,,,,,,,
2024-08-08 16:00:00,USA,USA,US,,,,,,,
2024-08-08 17:00:00,USA,USA,US,,,,,,,
2024-08-08 18:00:00,USA,USA,US,,,,,,,
2024-08-08 19:00:00,USA,USA,US,,,,,,,
2024-08-08 20:00:00,USA,USA,US,,,,,,,
2024-08-08 21:00:00,USA,USA,US,,,,,,,
2024-08-08 22:00:00,USA,USA,US,,,,,,,
2024-08-08 23:00:00,USA,USA,US,,,,,,,
2024-08-09 00:00:00,USA,USA,US,364.9,437.99,35.83,21.1,,false,
2024-08-09 01:00:00,USA,USA,US,373.05,446.49,34.56,19.38,,false,
2024-08-09 02:00:00,USA,USA,US,372.3,444.26,35.0,19.16,,false,
2024-08-09 03:00:00,USA,USA,US,368.59,439.56,35.78,19.1,,false,
2024-08-09 04:00:00,USA,USA,US,363.45,434.07,36.32,18.71,,false,
2024-08-09 05:00:00,USA,USA,US,363.49,434.4,36.28,17.8,,false,
2024-08-09 06:00:00,USA,USA,US,359.07,430.55,36.42,17.15,,false,
2024-08-09 07:00:00,USA,USA,US,355.59,427.01,36.78,16.89,,false,
2024-08-09 08:00:00,USA,USA,US,354.38,425.99,36.72,16.47,,false,
2024-08-09 09:00:00,USA,USA,US,358.02,430.17,36.08,15.74,,false,
2024-08-09 10:00:00,USA,USA,US,366.31,439.16,35.03,14.95,,false,
2024-08-09 11:00:00,USA,USA,US,371.37,444.86,34.3,14.63,,false,
2024-08-09 12:00:00,USA,USA,US,365.62,438.69,35.13,16.06,,false,
2024-08-09 13:00:00,USA,USA,US,355.01,426.86,37.03,18.77,,false,
2024-08-09 14:00:00,USA,USA,US,346.99,417.93,38.59,21.24,,false,
2024-08-09 15:00:00,USA,USA,US,343.42,414.25,39.19,22.66,,false,
2024-08-09 16:00:00,USA,USA,US,341.13,411.78,39.53,23.6,,false,
2024-08-09 17:00:00,USA,USA,US,340.9,411.21,39.77,24.32,,false,
2024-08-09 18:00:00,USA,USA,US,343.3,413.78,39.5,24.4,,false,
2024-08-09 19:00:00,USA,USA,US,344.15,414.63,39.43,24.57,,false,
2024-08-09 20:00:00,USA,USA,US,344.77,415.37,39.24,24.6,,false,
2024-08-09 21:00:00,USA,USA,US,345.81,416.63,38.97,24.49,,false,
2024-08-09 22:00:00,USA,USA,US,348.92,420.19,38.32,23.77,,false,
2024-08-09 23:00:00,USA,USA,US,,,,,,,
2024-08-10 00:00:00,USA,USA,US,,,,,,,
2024-08-10 01:00:00,USA,USA,US,,,,,,,
2024-08-10 02:00:00,USA,USA,US,,,,,,,
2024-08-10 03:00:00,USA,USA,US,,,,,,,
2024-08-10 04:00:00,USA,USA,US,374.95,447.47,34.19,15.79,,false,
2024-08-10 05:00:00,USA,USA,US,371.58,444.13,34.51,15.1,,false,
2024-08-10 06:00:00,USA,USA,US,370.06,443.41,34.3,14.14,,false,
2024-08-10 07:00:00,USA,USA,US,365.81,439.14,34.71,13.78,,false,
2024-08-10 08:00:00,USA,USA,US,362.58,435.79,35.07,13.47,,false,
2024-08-10 09:00:00,USA,USA,US,363.85,437.2,34.88,12.94,,false,
2024-08-10 10:00:00,USA,USA,US,,,,,,,
2024-08-10 11:00:00,USA,USA,US,,,,,,,
2024-08-10 12:00:00,USA,USA,US,,,,,,,
2024-08-10 13:00:00,USA,USA,US,,,,,,,
2024-08-10 14:00:00,USA,USA,US,,,,,,,
2024-08-10 15:00:00,USA,USA,US,,,,,,,
2024-08-10 16:00:00,USA,USA,US,,,,,,,
2024-08-10 17:00:00,USA,USA,US,,,,,,,
2024-08-10 18:00:00,USA,USA,US,,,,,,,
2024-08-10 19:00:00,USA,USA,US,,,,,,,
2024-08-10 20:00:00,USA,USA,US,,,,,,,
2024-08-10 21:00:00,USA,USA,US,,,,,,,
2024-08-10 22:00:00,USA,USA,US,,,,,,,
2024-08-10 23:00:00,USA,USA,US,,,,,,,
2024-08-11 00:00:00,USA,USA,US,,,,,,,
2024-08-11 01:00:00,USA,USA,US,,,,,,,
2024-08-11 02:00:00,USA,USA,US,,,,,,,
2024-08-11 03:00:00,USA,USA,US,,,,,,,
2024-08-11 04:00:00,USA,USA,US,360.74,431.68,36.38,17.2,,false,
2024-08-11 05:00:00,USA,USA,US,355.55,426.03,37.14,17.02,,false,
2024-08-11 06:00:00,USA,USA,US,348.53,418.98,37.89,16.92,,false,
2024-08-11 07:00:00,USA,USA,US,344.29,414.05,38.75,16.99,,false,
2024-08-11 08:00:00,USA,USA,US,342.27,411.35,39.32,16.92,,false,
2024-08-11 09:00:00,USA,USA,US,342.6,411.52,39.37,16.56,,false,
2024-08-11 10:00:00,USA,USA,US,,,,,,,
2024-08-11 11:00:00,USA,USA,US,,,,,,,
2024-08-11 12:00:00,USA,USA,US,,,,,,,
2024-08-11 13:00:00,USA,USA,US,,,,,,,
2024-08-11 14:00:00,USA,USA,US,,,,,,,
2024-08-11 15:00:00,USA,USA,US,,,,,,,
2024-08-11 16:00:00,USA,USA,US,,,,,,,
2024-08-11 17:00:00,USA,USA,US,,,,,,,
2024-08-11 18:00:00,USA,USA,US,,,,,,,
2024-08-11 19:00:00,USA,USA,US,,,,,,,
2024-08-11 20:00:00,USA,USA,US,,,,,,,
2024-08-11 21:00:00,USA,USA,US,,,,,,,
2024-08-11 22:00:00,USA,USA,US,,,,,,,
2024-08-11 23:00:00,USA,USA,US,,,,,,,
2024-08-12 00:00:00,USA,USA,US,368.32,441.27,35.31,19.3,,false,
2024-08-12 01:00:00,USA,USA,US,379.15,452.28,33.81,17.33,,false,
2024-08-12 02:00:00,USA,USA,US,378.23,450.1,34.22,16.95,,false,
2024-08-12 03:00:00,USA,USA,US,369.95,441.11,35.34,17.09,,false,
2024-08-12 04:00:00,USA,USA,US,360.55,431.39,36.39,17.17,,false,
2024-08-12 05:00:00,USA,USA,US,351.8,422.5,37.39,17.22,,false,
2024-08-12 06:00:00,USA,USA,US,345.18,416.21,37.84,16.88,,false,
2024-08-12 07:00:00,USA,USA,US,343.19,413.46,38.52,16.77,,false,
2024-08-12 08:00:00,USA,USA,US,343.07,413.37,38.5,16.42,,false,
2024-08-12 09:00:00,USA,USA,US,348.65,420.02,37.37,15.45,,false,
2024-08-12 10:00:00,USA,USA,US,356.34,428.78,36.1,14.66,,false,
2024-08-12 11:00:00,USA,USA,US,362.83,435.6,35.46,14.55,,false,
2024-08-12 12:00:00,USA,USA,US,361.32,433.09,36.41,16.2,,false,
2024-08-12 13:00:00,USA,USA,US,350.36,420.55,38.45,19.12,,false,
2024-08-12 14:00:00,USA,USA,US,339.84,409.38,39.96,21.66,,false,
2024-08-12 15:00:00,USA,USA,US,338.84,408.71,39.97,22.61,,false,
2024-08-12 16:00:00,USA,USA,US,346.95,417.87,38.68,22.08,,false,
2024-08-12 17:00:00,USA,USA,US,353.51,425.27,37.64,21.72,,false,
2024-08-12 18:00:00,USA,USA,US,355.43,427.33,37.48,22.1,,false,
2024-08-12 19:00:00,USA,USA,US,355.02,426.75,37.64,22.62,,false,
2024-08-12 20:00:00,USA,USA,US,355.01,426.61,37.69,22.97,,false,
2024-08-12 21:00:00,USA,USA,US,354.4,425.98,37.72,23.2,,false,
2024-08-12 22:00:00,USA,USA,US,354.43,426.09,37.65,23.17,,false,
2024-08-12 23:00:00,USA,USA,US,358.66,431.02,36.71,22.06,,false,
2024-08-13 00:00:00,USA,USA,US,368.1,441.75,34.89,19.81,,false,
2024-08-13 01:00:00,USA,USA,US,374.88,448.39,33.95,18.37,,false,
2024-08-13 02:00:00,USA,USA,US,376.09,448.3,34.15,17.68,,false,
2024-08-13 03:00:00,USA,USA,US,368.95,440.11,35.31,17.8,,false,
2024-08-13 04:00:00,USA,USA,US,361.67,432.41,36.25,17.78,,false,
2024-08-13 05:00:00,USA,USA,US,,,,,,,
2024-08-13 06:00:00,USA,USA,US,347.94,419.58,37.22,16.93,,false,
2024-08-13 07:00:00,USA,USA,US,,,,,,,
2024-08-13 08:00:00,USA,USA,US,348.34,419.99,37.23,15.77,,false,
2024-08-13 09:00:00,USA,USA,US,351.43,423.44,36.76,15.36,,false,
2024-08-13 10:00:00,USA,USA,US,,,,,,,
2024-08-13 11:00:00,USA,USA,US,364.35,437.37,35.25,14.84,,false,
2024-08-13 12:00:00,USA,USA,US,359.52,431.44,36.49,16.67,,false,
2024-08-13 13:00:00,USA,USA,US,348.53,418.86,38.61,19.65,,false,
2024-08-13 14:00:00,USA,USA,US,337.48,406.8,40.5,22.54,,false,
2024-08-13 15:00:00,USA,USA,US,333.19,402.34,41.02,23.92,,false,
2024-08-13 16:00:00,USA,USA,US,340.59,410.7,39.84,23.55,,false,
2024-08-13 17:00:00,USA,USA,US,348.81,419.53,38.76,23.13,,false,
2024-08-13 18:00:00,USA,USA,US,350.41,421.26,38.57,23.4,,false,
2024-08-13 19:00:00,USA,USA,US,349.95,420.61,38.72,23.92,,false,
2024-08-13 20:00:00,USA,USA,US,,,,,,,
2024-08-13 21:00:00,USA,USA,US,348.7,419.5,38.74,24.42,,false,
2024-08-13 22:00:00,USA,USA,US,351.17,422.34,38.32,24.02,,false,
2024-08-13 23:00:00,USA,USA,US,353.65,425.46,37.54,23.11,,false,
2024-08-14 00:00:00,USA,USA,US,361.34,434.33,35.92,21.16,,false,
2024-08-14 01:00:00,USA,USA,US,373.02,446.29,34.26,19.0,,false,
2024-08-14 02:00:00,USA,USA,US,373.66,445.81,34.4,18.36,,false,
2024-08-14 03:00:00,USA,USA,US,365.43,436.47,35.64,18.57,,false,
2024-08-14 04:00:00,USA,USA,US,356.81,427.13,36.73,18.79,,false,
2024-08-14 05:00:00,USA,USA,US,349.92,420.76,37.23,18.46,,false,
2024-08-14 06:00:00,USA,USA,US,343.09,414.36,37.83,18.21,,false,
2024-08-14 07:00:00,USA,USA,US,337.94,408.05,39.06,18.61,,false,
2024-08-14 08:00:00,USA,USA,US,337.06,406.88,39.28,18.39,,false,
2024-08-14 09:00:00,USA,USA,US,339.52,409.94,38.66,17.69,,false,
2024-08-14 10:00:00,USA,USA,US,345.74,417.2,37.55,17.03,,false,
2024-08-14 11:00:00,USA,USA,US,349.28,421.03,37.16,17.17,,false,
2024-08-14 12:00:00,USA,USA,US,340.03,410.1,39.05,19.65,,false,
2024-08-14 13:00:00,USA,USA,US,324.97,392.92,41.82,23.24,,false,
2024-08-14 14:00:00,USA,USA,US,315.76,382.8,43.52,25.86,,false,
2024-08-14 15:00:00,USA,USA,US,314.2,381.58,43.59,26.83,,false,
2024-08-14 16:00:00,USA,USA,US,321.71,390.41,42.28,26.27,,false,
2024-08-14 17:00:00,USA,USA,US,332.18,401.84,40.89,25.59,,false,
2024-08-14 18:00:00,USA,USA,US,336.78,406.73,40.36,25.58,,false,
2024-08-14 19:00:00,USA,USA,US,339.37,409.7,39.88,25.47,,false,
2024-08-14 20:00:00,USA,USA,US,341.92,412.7,39.37,25.3,,false,
2024-08-14 21:00:00,USA,USA,US,346.75,418.23,38.54,24.67,,false,
2024-08-14 22:00:00,USA,USA,US,351.04,423.13,37.76,23.88,,false,
2024-08-14 23:00:00,USA,USA,US,358.01,431.01,36.5,22.44,,false,
2024-08-15 00:00:00,USA,USA,US,367.47,441.6,34.77,20.32,,false,
2024-08-15 01:00:00,USA,USA,US,372.68,446.29,34.09,19.15,,false,
2024-08-15 02:00:00,USA,USA,US,369.33,440.8,35.01,19.23,,false,
2024-08-15 03:00:00,USA,USA,US,362.49,432.68,36.23,19.39,,false,
2024-08-15 04:00:00,USA,USA,US,353.97,423.4,37.44,19.59,,false,
2024-08-15 05:00:00,USA,USA,US,345.39,415.26,38.1,19.31,,false,
2024-08-15 06:00:00,USA,USA,US,338.93,409.54,38.42,18.65,,false,
2024-08-15 07:00:00,USA,USA,US,334.27,404.25,39.32,18.87,,false,
2024-08-15 08:00:00,USA,USA,US,334.48,404.39,39.36,18.53,,false,
2024-08-15 09:00:00,USA,USA,US,337.19,407.69,38.77,17.97,,false,
2024-08-15 10:00:00,USA,USA,US,344.53,416.16,37.51,17.15,,false,
2024-08-15 11:00:00,USA,USA,US,349.14,421.3,36.89,17.15,,false,
2024-08-15 12:00:00,USA,USA,US,348.17,419.66,37.57,18.38,,false,
2024-08-15 13:00:00,USA,USA,US,341.4,411.56,39.23,20.87,,false,
2024-08-15 14:00:00,USA,USA,US,334.2,403.4,40.81,23.4,,false,
2024-08-15 15:00:00,USA,USA,US,337.01,406.96,40.2,23.64,,false,
2024-08-15 16:00:00,USA,USA,US,347.08,418.21,38.6,22.85,,false,
2024-08-15 17:00:00,USA,USA,US,351.88,423.68,37.81,22.76,,false,
2024-08-15 18:00:00,USA,USA,US,354.63,427.14,37.19,22.7,,false,
2024-08-15 19:00:00,USA,USA,US,355.7,428.69,36.85,22.64,,false,
2024-08-15 20:00:00,USA,USA,US,357.16,430.6,36.53,22.57,,false,
2024-08-15 21:00:00,USA,USA,US,359.29,432.98,36.31,22.49,,false,
2024-08-15 22:00:00,USA,USA,US,363.86,438.0,35.64,21.78,,false,
2024-08-15 23:00:00,USA,USA,US,371.52,446.59,34.35,20.28,,false,
2024-08-16 00:00:00,USA,USA,US,383.14,459.62,32.3,17.9,,false,
2024-08-16 01:00:00,USA,USA,US,393.72,470.63,30.63,15.75,,false,
2024-08-16 02:00:00,USA,USA,US,394.87,470.09,30.91,15.21,,false,
2024-08-16 03:00:00,USA,USA,US,386.62,460.1,32.53,15.83,,false,
2024-08-16 04:00:00,USA,USA,US,376.17,448.71,33.99,16.45,,false,
2024-08-16 05:00:00,USA,USA,US,368.2,441.49,34.39,15.97,,false,
2024-08-16 06:00:00,USA,USA,US,361.49,434.91,34.96,15.71,,false,
2024-08-16 07:00:00,USA,USA,US,357.72,430.56,35.75,15.7,,false,
2024-08-16 08:00:00,USA,USA,US,353.86,426.57,36.19,15.7,,false,
2024-08-16 09:00:00,USA,USA,US,356.18,429.42,35.66,15.09,,false,
2024-08-16 10:00:00,USA,USA,US,361.47,435.6,34.68,14.37,,false,
2024-08-16 11:00:00,USA,USA,US,364.12,438.6,34.37,14.65,,false,
2024-08-16 12:00:00,USA,USA,US,358.41,431.7,35.71,16.53,,false,
2024-08-16 13:00:00,USA,USA,US,348.87,420.38,37.79,19.49,,false,
2024-08-16 14:00:00,USA,USA,US,343.26,414.05,39.03,21.69,,false,
2024-08-16 15:00:00,USA,USA,US,344.56,415.33,39.1,22.71,,false,
2024-08-16 16:00:00,USA,USA,US,353.46,425.05,37.96,22.38,,false,
2024-08-16 17:00:00,USA,USA,US,356.48,428.51,37.51,22.61,,false,
2024-08-16 18:00:00,USA,USA,US,356.22,428.53,37.41,23.02,,false,
2024-08-16 19:00:00,USA,USA,US,357.39,429.92,37.16,23.09,,false,
2024-08-16 20:00:00,USA,USA,US,355.3,427.53,37.63,23.82,,false,
2024-08-16 21:00:00,USA,USA,US,353.55,425.65,37.81,24.1,,false,
2024-08-16 22:00:00,USA,USA,US,355.55,428.13,37.24,23.49,,false,
2024-08-16 23:00:00,USA,USA,US,364.41,438.41,35.44,21.46,,false,
2024-08-17 00:00:00,USA,USA,US,377.1,452.66,33.24,18.84,,false,
2024-08-17 01:00:00,USA,USA,US,383.85,459.21,32.32,17.38,,false,
2024-08-17 02:00:00,USA,USA,US,382.95,456.76,32.86,17.18,,false,
2024-08-17 03:00:00,USA,USA,US,374.29,446.82,34.2,17.51,,false,
2024-08-17 04:00:00,USA,USA,US,366.49,437.9,35.47,17.75,,false,
2024-08-17 05:00:00,USA,USA,US,363.5,434.78,35.89,17.35,,false,
2024-08-17 06:00:00,USA,USA,US,360.16,432.11,35.94,16.52,,false,
2024-08-17 07:00:00,USA,USA,US,358.97,431.0,36.01,15.88,,false,
2024-08-17 08:00:00,USA,USA,US,357.55,429.82,36.01,15.31,,false,
2024-08-17 09:00:00,USA,USA,US,357.12,429.69,35.92,14.84,,false,
2024-08-17 10:00:00,USA,USA,US,357.26,429.9,35.87,14.7,,false,
2024-08-17 11:00:00,USA,USA,US,356.25,428.84,36.06,15.13,,false,
2024-08-17 12:00:00,USA,USA,US,351.91,424.09,36.86,16.55,,false,
2024-08-17 13:00:00,USA,USA,US,346.77,418.39,38.0,18.69,,false,
2024-08-17 14:00:00,USA,USA,US,343.09,413.55,39.34,21.08,,false,
2024-08-17 15:00:00,USA,USA,US,343.68,413.98,39.52,22.33,,false,
2024-08-17 16:00:00,USA,USA,US,350.34,421.43,38.51,22.16,,false,
2024-08-17 17:00:00,USA,USA,US,358.65,430.45,37.5,21.81,,false,
2024-08-17 18:00:00,USA,USA,US,361.9,433.7,37.26,22.08,,false,
2024-08-17 19:00:00,USA,USA,US,362.51,434.23,37.22,22.41,,false,
2024-08-17 20:00:00,USA,USA,US,362.3,434.11,37.1,22.52,,false,
2024-08-17 21:00:00,USA,USA,US,361.45,433.3,37.1,22.61,,false,
2024-08-17 22:00:00,USA,USA,US,366.02,438.47,36.3,21.75,,false,
2024-08-17 23:00:00,USA,USA,US,374.79,448.33,34.79,19.93,,false,
2024-08-18 00:00:00,USA,USA,US,383.32,458.25,33.05,17.82,,false,
2024-08-18 01:00:00,USA,USA,US,385.86,460.6,32.46,16.66,,false,
2024-08-18 02:00:00,USA,USA,US,379.47,452.59,33.44,16.91,,false,
2024-08-18 03:00:00,USA,USA,US,367.26,439.02,35.26,17.81,,false,
2024-08-18 04:00:00,USA,USA,US,356.98,427.58,36.83,18.41,,false,
2024-08-18 05:00:00,USA,USA,US,351.52,422.39,37.26,17.98,,false,
2024-08-18 06:00:00,USA,USA,US,346.69,417.87,37.63,17.65,,false,
2024-08-18 07:00:00,USA,USA,US,342.83,413.43,38.32,17.62,,false,
2024-08-18 08:00:00,USA,USA,US,341.4,411.76,38.67,17.32,,false,
2024-08-18 09:00:00,USA,USA,US,341.47,412.18,38.47,16.8,,false,
2024-08-18 10:00:00,USA,USA,US,344.16,415.23,38.04,16.26,,false,
2024-08-18 11:00:00,USA,USA,US,347.07,418.57,37.61,15.85,,false,
2024-08-18 12:00:00,USA,USA,US,342.74,413.31,38.73,17.54,,false,
2024-08-18 13:00:00,USA,USA,US,337.42,407.24,39.87,19.92,,false,
2024-08-18 14:00:00,USA,USA,US,335.86,405.59,40.4,21.47,,false,
2024-08-18 15:00:00,USA,USA,US,336.27,406.06,40.38,22.52,,false,
2024-08-18 16:00:00,USA,USA,US,344.83,415.23,39.31,22.4,,false,
2024-08-18 17:00:00,USA,USA,US,348.53,419.34,38.78,22.58,,false,
2024-08-18 18:00:00,USA,USA,US,351.18,422.19,38.45,22.85,,false,
2024-08-18 19:00:00,USA,USA,US,351.15,422.08,38.51,23.36,,false,
2024-08-18 20:00:00,USA,USA,US,353.6,424.87,38.14,23.31,,false,
2024-08-18 21:00:00,USA,USA,US,356.17,427.89,37.7,23.05,,false,
2024-08-18 22:00:00,USA,USA,US,362.95,435.34,36.67,21.99,,false,
2024-08-18 23:00:00,USA,USA,US,372.33,446.18,34.85,19.93,,false,
2024-08-19 00:00:00,USA,USA,US,381.49,457.12,32.74,17.48,,false,
2024-08-19 01:00:00,USA,USA,US,387.83,463.22,31.83,16.06,,false,
2024-08-19 02:00:00,USA,USA,US,381.8,455.31,32.96,16.37,,false,
2024-08-19 03:00:00,USA,USA,US,370.8,442.84,34.75,17.08,,false,
2024-08-19 04:00:00,USA,USA,US,361.47,432.8,35.86,17.31,,false,
2024-08-19 05:00:00,USA,USA,US,357.57,429.2,36.22,16.74,,false,
2024-08-19 06:00:00,USA,USA,US,351.88,423.65,36.75,16.34,,false,
2024-08-19 07:00:00,USA,USA,US,351.33,423.06,36.85,15.77,,false,
2024-08-19 08:00:00,USA,USA,US,352.33,424.44,36.55,15.08,,false,
2024-08-19 09:00:00,USA,USA,US,355.76,428.42,35.92,14.47,,false,
2024-08-19 10:00:00,USA,USA,US,363.57,437.16,34.75,13.72,,false,
2024-08-19 11:00:00,USA,USA,US,370.2,444.41,33.89,13.51,,false,
2024-08-19 12:00:00,USA,USA,US,365.24,438.47,35.0,15.26,,false,
2024-08-19 13:00:00,USA,USA,US,351.36,422.99,37.34,18.5,,false,
2024-08-19 14:00:00,USA,USA,US,345.19,416.51,38.45,20.57,,false,
2024-08-19 15:00:00,USA,USA,US,345.62,416.73,38.7,21.74,,false,
2024-08-19 16:00:00,USA,USA,US,349.95,421.36,38.22,21.98,,false,
2024-08-19 17:00:00,USA,USA,US,350.78,422.55,37.91,22.26,,false,
2024-08-19 18:00:00,USA,USA,US,352.51,424.45,37.68,22.5,,false,
2024-08-19 19:00:00,USA,USA,US,351.96,423.99,37.7,22.83,,false,
2024-08-19 20:00:00,USA,USA,US,351.54,423.74,37.62,23.04,,false,
2024-08-19 21:00:00,USA,USA,US,351.53,423.86,37.53,23.1,,false,
2024-08-19 22:00:00,USA,USA,US,354.3,427.19,36.87,22.41,,false,
2024-08-19 23:00:00,USA,USA,US,361.37,435.29,35.46,20.79,,false,
2024-08-20 00:00:00,USA,USA,US,370.13,445.2,33.75,18.74,,false,
2024-08-20 01:00:00,USA,USA,US,377.84,452.64,32.75,17.19,,false,
2024-08-20 02:00:00,USA,USA,US,373.03,446.07,33.77,17.36,,false,
2024-08-20 03:00:00,USA,USA,US,361.87,433.36,35.61,18.1,,false,
2024-08-20 04:00:00,USA,USA,US,351.39,421.54,37.29,18.64,,false,
2024-08-20 05:00:00,USA,USA,US,344.1,413.94,38.32,18.62,,false,
2024-08-20 06:00:00,USA,USA,US,341.25,411.51,38.57,17.92,,false,
2024-08-20 07:00:00,USA,USA,US,338.13,407.77,39.28,17.89,,false,
2024-08-20 08:00:00,USA,USA,US,338.64,408.22,39.27,17.45,,false,
2024-08-20 09:00:00,USA,USA,US,343.56,414.24,38.15,16.37,,false,
2024-08-20 10:00:00,USA,USA,US,350.89,423.03,36.63,15.35,,false,
2024-08-20 11:00:00,USA,USA,US,354.19,426.4,36.41,15.6,,false,
2024-08-20 12:00:00,USA,USA,US,349.38,420.54,37.65,17.28,,false,
2024-08-20 13:00:00,USA,USA,US,335.39,404.77,40.14,20.4,,false,
2024-08-20 14:00:00,USA,USA,US,326.43,394.76,41.87,22.96,,false,
2024-08-20 15:00:00,USA,USA,US,324.38,392.45,42.33,24.25,,false,
2024-08-20 16:00:00,USA,USA,US,330.47,399.46,41.25,23.86,,false,
2024-08-20 17:00:00,USA,USA,US,335.66,404.97,40.67,23.81,,false,
2024-08-20 18:00:00,USA,USA,US,336.22,405.74,40.5,24.11,,false,
2024-08-20 19:00:00,USA,USA,US,336.72,406.65,40.22,24.2,,false,
2024-08-20 20:00:00,USA,USA,US,339.23,409.4,39.83,24.18,,false,
2024-08-20 21:00:00,USA,USA,US,342.57,413.2,39.21,23.82,,false,
2024-08-20 22:00:00,USA,USA,US,346.64,417.88,38.36,23.05,,false,
2024-08-20 23:00:00,USA,USA,US,356.52,429.17,36.62,21.08,,false,
2024-08-21 00:00:00,USA,USA,US,366.57,440.55,34.69,18.86,,false,
