Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-04-03 10:00:00,Canada,Canada,CA,77.94,117.64,82.67,71.56,,false,
2024-04-03 11:00:00,Canada,Canada,CA,77.07,117.04,82.62,72.25,,false,
2024-04-03 12:00:00,Canada,Canada,CA,78.53,119.21,82.06,71.96,,false,
2024-04-03 13:00:00,Canada,Canada,CA,80.18,121.34,81.61,71.38,,false,
2024-04-03 14:00:00,Canada,Canada,CA,82.34,123.71,81.33,71.1,,false,
2024-04-03 15:00:00,Canada,Canada,CA,81.69,122.61,81.78,71.3,,false,
2024-04-03 16:00:00,Canada,Canada,CA,80.19,120.81,82.21,71.79,,false,
2024-04-03 17:00:00,Canada,Canada,CA,81.52,122.55,81.9,71.35,,false,
2024-04-03 18:00:00,Canada,Canada,CA,82.87,124.3,81.57,70.64,,false,
2024-04-03 19:00:00,Canada,Canada,CA,85.51,127.72,80.92,70.18,,false,
2024-04-03 20:00:00,Canada,Canada,CA,85.72,127.97,80.91,70.2,,false,
2024-04-03 21:00:00,Canada,Canada,CA,83.29,125.12,81.39,70.91,,false,
2024-04-03 22:00:00,Canada,Canada,CA,81.08,122.35,81.92,71.36,,false,
2024-04-03 23:00:00,Canada,Canada,CA,83.96,125.93,81.19,70.67,,false,
2024-04-04 00:00:00,Canada,Canada,CA,85.9,128.95,80.29,69.98,,false,
2024-04-04 01:00:00,Canada,Canada,CA,88.91,132.9,79.39,68.74,,false,
2024-04-04 02:00:00,Canada,Canada,CA,90.03,133.92,79.33,68.57,,false,
2024-04-04 03:00:00,Canada,Canada,CA,92.67,136.53,79.02,67.82,,false,
2024-04-04 04:00:00,Canada,Canada,CA,93.58,137.41,78.95,67.36,,false,
2024-04-04 05:00:00,Canada,Canada,CA,94.02,137.68,79.03,66.85,,false,
2024-04-04 06:00:00,Canada,Canada,CA,94.35,138.05,78.97,66.61,,false,
2024-04-04 07:00:00,Canada,Canada,CA,94.7,138.37,78.94,66.54,,false,
2024-04-04 08:00:00,Canada,Canada,CA,95.46,139.3,78.74,66.41,,false,
2024-04-04 09:00:00,Canada,Canada,CA,95.4,139.43,78.58,66.55,,false,
2024-04-04 10:00:00,Canada,Canada,CA,88.92,131.98,79.78,68.61,,false,
2024-04-04 11:00:00,Canada,Canada,CA,84.09,126.48,80.63,70.17,,false,
2024-04-04 12:00:00,Canada,Canada,CA,83.57,125.96,80.66,70.39,,false,
2024-04-04 13:00:00,Canada,Canada,CA,84.68,127.43,80.33,70.15,,false,
2024-04-04 14:00:00,Canada,Canada,CA,86.34,129.35,80.0,69.7,,false,
2024-04-04 15:00:00,Canada,Canada,CA,86.72,129.83,80.0,69.88,,false,
2024-04-04 16:00:00,Canada,Canada,CA,85.11,127.81,80.41,70.24,,false,
2024-04-04 17:00:00,Canada,Canada,CA,87.17,130.3,79.94,69.46,,false,
2024-04-04 18:00:00,Canada,Canada,CA,85.72,128.39,80.47,69.6,,false,
2024-04-04 19:00:00,Canada,Canada,CA,85.85,128.57,80.42,69.65,,false,
2024-04-04 20:00:00,Canada,Canada,CA,86.33,129.04,80.38,69.61,,false,
2024-04-04 21:00:00,Canada,Canada,CA,85.36,127.92,80.52,70.14,,false,
2024-04-04 22:00:00,Canada,Canada,CA,82.5,124.37,81.18,71.04,,false,
2024-04-04 23:00:00,Canada,Canada,CA,81.99,123.8,81.24,71.22,,false,
2024-04-05 00:00:00,Canada,Canada,CA,84.76,127.51,80.4,70.36,,false,
2024-04-05 01:00:00,Canada,Canada,CA,85.71,128.76,80.1,70.13,,false,
2024-04-05 02:00:00,Canada,Canada,CA,86.32,129.18,80.13,69.68,,false,
2024-04-05 03:00:00,Canada,Canada,CA,91.17,134.93,79.22,68.62,,false,
2024-04-05 04:00:00,Canada,Canada,CA,91.48,135.05,79.29,68.11,,false,
2024-04-05 05:00:00,Canada,Canada,CA,91.64,135.18,79.25,67.65,,false,
2024-04-05 06:00:00,Canada,Canada,CA,93.31,136.95,78.92,67.18,,false,
2024-04-05 07:00:00,Canada,Canada,CA,93.4,136.75,79.05,67.15,,false,
2024-04-05 08:00:00,Canada,Canada,CA,94.42,137.83,78.92,66.98,,false,
2024-04-05 09:00:00,Canada,Canada,CA,92.43,135.55,79.31,67.65,,false,
2024-04-05 10:00:00,Canada,Canada,CA,84.76,126.78,80.71,69.85,,false,
2024-04-05 11:00:00,Canada,Canada,CA,85.0,127.15,80.56,70.12,,false,
2024-04-05 12:00:00,Canada,Canada,CA,83.24,125.14,80.91,70.63,,false,
2024-04-05 13:00:00,Canada,Canada,CA,83.18,125.17,80.91,70.4,,false,
2024-04-05 14:00:00,Canada,Canada,CA,83.41,125.4,80.82,69.95,,false,
2024-04-05 15:00:00,Canada,Canada,CA,85.35,127.28,80.66,69.75,,false,
2024-04-05 16:00:00,Canada,Canada,CA,88.31,130.5,80.23,69.11,,false,
2024-04-05 17:00:00,Canada,Canada,CA,89.56,131.82,80.13,69.17,,false,
2024-04-05 18:00:00,Canada,Canada,CA,90.45,132.83,80.04,68.82,,false,
2024-04-05 19:00:00,Canada,Canada,CA,89.51,131.7,80.24,68.93,,false,
2024-04-05 20:00:00,Canada,Canada,CA,88.32,130.12,80.55,69.18,,false,
2024-04-05 21:00:00,Canada,Canada,CA,86.69,128.11,80.9,69.86,,false,
2024-04-05 22:00:00,Canada,Canada,CA,86.69,128.22,80.81,70.01,,false,
2024-04-05 23:00:00,Canada,Canada,CA,85.43,126.82,80.98,70.28,,false,
2024-04-06 00:00:00,Canada,Canada,CA,83.97,125.09,81.28,70.77,,false,
2024-04-06 01:00:00,Canada,Canada,CA,87.64,129.43,80.52,69.76,,false,
2024-04-06 02:00:00,Canada,Canada,CA,87.76,129.4,80.6,69.43,,false,
2024-04-06 03:00:00,Canada,Canada,CA,86.59,127.71,80.96,69.17,,false,
2024-04-06 04:00:00,Canada,Canada,CA,87.92,129.52,80.6,68.66,,false,
2024-04-06 05:00:00,Canada,Canada,CA,88.74,130.86,80.19,67.96,,false,
2024-04-06 06:00:00,Canada,Canada,CA,87.43,129.23,80.51,67.76,,false,
2024-04-06 07:00:00,Canada,Canada,CA,87.35,129.2,80.55,68.05,,false,
2024-04-06 08:00:00,Canada,Canada,CA,88.69,130.91,80.2,67.68,,false,
2024-04-06 09:00:00,Canada,Canada,CA,90.38,133.25,79.67,67.47,,false,
2024-04-06 10:00:00,Canada,Canada,CA,88.79,131.78,79.76,67.89,,false,
2024-04-06 11:00:00,Canada,Canada,CA,87.34,130.2,79.95,68.31,,false,
2024-04-06 12:00:00,Canada,Canada,CA,84.34,126.62,80.67,69.2,,false,
2024-04-06 13:00:00,Canada,Canada,CA,85.67,128.02,80.52,68.73,,false,
2024-04-06 14:00:00,Canada,Canada,CA,88.77,131.86,79.81,67.89,,false,
2024-04-06 15:00:00,Canada,Canada,CA,89.85,133.1,79.6,67.52,,false,
2024-04-06 16:00:00,Canada,Canada,CA,90.79,134.18,79.47,67.15,,false,
2024-04-06 17:00:00,Canada,Canada,CA,89.44,132.66,79.73,67.3,,false,
2024-04-06 18:00:00,Canada,Canada,CA,87.2,129.67,80.5,67.67,,false,
2024-04-06 19:00:00,Canada,Canada,CA,86.95,129.14,80.7,67.9,,false,
2024-04-06 20:00:00,Canada,Canada,CA,84.67,126.29,81.25,68.59,,false,
2024-04-06 21:00:00,Canada,Canada,CA,83.49,125.21,81.29,69.11,,false,
2024-04-06 22:00:00,Canada,Canada,CA,83.95,125.93,81.09,69.11,,false,
2024-04-06 23:00:00,Canada,Canada,CA,85.15,127.33,80.8,68.85,,false,
2024-04-07 00:00:00,Canada,Canada,CA,85.92,128.53,80.48,68.75,,false,
2024-04-07 01:00:00,Canada,Canada,CA,86.83,129.71,80.2,68.38,,false,
2024-04-07 02:00:00,Canada,Canada,CA,88.55,131.69,79.85,67.92,,false,
2024-04-07 03:00:00,Canada,Canada,CA,89.56,132.55,79.8,67.25,,false,
2024-04-07 04:00:00,Canada,Canada,CA,90.66,133.9,79.61,66.82,,false,
2024-04-07 05:00:00,Canada,Canada,CA,91.45,134.73,79.54,66.22,,false,
2024-04-07 06:00:00,Canada,Canada,CA,92.36,135.62,79.45,65.97,,false,
2024-04-07 07:00:00,Canada,Canada,CA,92.52,135.75,79.44,65.84,,false,
2024-04-07 08:00:00,Canada,Canada,CA,90.83,133.87,79.76,66.4,,false,
2024-04-07 09:00:00,Canada,Canada,CA,89.14,132.01,80.01,66.93,,false,
2024-04-07 10:00:00,Canada,Canada,CA,88.21,131.02,80.18,67.36,,false,
2024-04-07 11:00:00,Canada,Canada,CA,86.67,129.34,80.43,67.74,,false,
2024-04-07 12:00:00,Canada,Canada,CA,90.12,133.66,79.65,66.69,,false,
2024-04-07 13:00:00,Canada,Canada,CA,89.33,132.99,79.78,66.76,,false,
2024-04-07 14:00:00,Canada,Canada,CA,88.34,131.92,79.96,66.77,,false,
2024-04-07 15:00:00,Canada,Canada,CA,85.08,127.57,80.93,67.68,,false,
2024-04-07 16:00:00,Canada,Canada,CA,81.56,123.34,81.82,68.56,,false,
2024-04-07 17:00:00,Canada,Canada,CA,81.71,123.78,81.7,68.24,,false,
2024-04-07 18:00:00,Canada,Canada,CA,84.56,127.3,81.06,67.54,,false,
2024-04-07 19:00:00,Canada,Canada,CA,86.76,130.07,80.5,66.75,,false,
2024-04-07 20:00:00,Canada,Canada,CA,87.45,130.76,80.34,66.66,,false,
2024-04-07 21:00:00,Canada,Canada,CA,87.84,131.01,80.22,67.0,,false,
2024-04-07 22:00:00,Canada,Canada,CA,84.74,127.06,80.92,67.98,,false,
2024-04-07 23:00:00,Canada,Canada,CA,82.74,124.63,81.34,68.77,,false,
2024-04-08 00:00:00,Canada,Canada,CA,80.66,122.02,81.76,69.52,,false,
2024-04-08 01:00:00,Canada,Canada,CA,81.81,123.52,81.39,69.44,,false,
2024-04-08 02:00:00,Canada,Canada,CA,82.59,124.3,81.28,69.05,,false,
2024-04-08 03:00:00,Canada,Canada,CA,81.13,122.06,81.84,69.18,,false,
2024-04-08 04:00:00,Canada,Canada,CA,79.08,119.47,82.42,69.89,,false,
2024-04-08 05:00:00,Canada,Canada,CA,78.76,119.16,82.47,69.75,,false,
2024-04-08 06:00:00,Canada,Canada,CA,79.01,119.38,82.48,69.45,,false,
2024-04-08 07:00:00,Canada,Canada,CA,77.99,118.05,82.76,69.76,,false,
2024-04-08 08:00:00,Canada,Canada,CA,77.08,117.0,82.89,70.14,,false,
2024-04-08 09:00:00,Canada,Canada,CA,76.6,116.55,82.85,70.29,,false,
2024-04-08 10:00:00,Canada,Canada,CA,74.32,113.97,83.23,71.47,,false,
2024-04-08 11:00:00,Canada,Canada,CA,73.38,112.95,83.3,72.04,,false,
2024-04-08 12:00:00,Canada,Canada,CA,75.45,115.77,82.67,71.41,,false,
2024-04-08 13:00:00,Canada,Canada,CA,80.33,122.0,81.44,69.98,,false,
2024-04-08 14:00:00,Canada,Canada,CA,81.6,123.71,81.2,69.66,,false,
2024-04-08 15:00:00,Canada,Canada,CA,82.05,124.37,81.18,69.37,,false,
2024-04-08 16:00:00,Canada,Canada,CA,82.17,124.43,81.28,69.17,,false,
2024-04-08 17:00:00,Canada,Canada,CA,82.95,125.42,81.03,68.81,,false,
2024-04-08 18:00:00,Canada,Canada,CA,85.25,128.44,80.37,67.91,,false,
2024-04-08 19:00:00,Canada,Canada,CA,89.06,133.36,79.3,66.97,,false,
2024-04-08 20:00:00,Canada,Canada,CA,85.71,129.15,80.19,67.95,,false,
2024-04-08 21:00:00,Canada,Canada,CA,84.41,127.24,80.6,68.47,,false,
2024-04-08 22:00:00,Canada,Canada,CA,81.02,122.87,81.46,69.49,,false,
2024-04-08 23:00:00,Canada,Canada,CA,79.46,121.0,81.75,70.16,,false,
2024-04-09 00:00:00,Canada,Canada,CA,79.64,121.17,81.63,70.45,,false,
2024-04-09 01:00:00,Canada,Canada,CA,80.74,122.29,81.37,70.08,,false,
2024-04-09 02:00:00,Canada,Canada,CA,77.45,117.96,82.27,70.36,,false,
2024-04-09 03:00:00,Canada,Canada,CA,76.13,115.86,82.89,70.32,,false,
2024-04-09 04:00:00,Canada,Canada,CA,75.92,115.46,83.08,70.28,,false,
2024-04-09 05:00:00,Canada,Canada,CA,78.7,118.66,82.54,69.28,,false,
2024-04-09 06:00:00,Canada,Canada,CA,78.62,118.57,82.58,69.12,,false,
2024-04-09 07:00:00,Canada,Canada,CA,80.19,120.67,82.19,68.76,,false,
2024-04-09 08:00:00,Canada,Canada,CA,79.64,120.03,82.3,69.29,,false,
2024-04-09 09:00:00,Canada,Canada,CA,76.59,116.27,83.01,70.28,,false,
2024-04-09 10:00:00,Canada,Canada,CA,70.84,109.67,84.06,72.01,,false,
2024-04-09 11:00:00,Canada,Canada,CA,69.95,108.73,84.14,72.56,,false,
2024-04-09 12:00:00,Canada,Canada,CA,71.88,111.34,83.61,72.05,,false,
2024-04-09 13:00:00,Canada,Canada,CA,75.01,115.37,82.85,70.97,,false,
2024-04-09 14:00:00,Canada,Canada,CA,76.65,117.63,82.46,70.81,,false,
2024-04-09 15:00:00,Canada,Canada,CA,75.05,115.78,82.93,71.26,,false,
2024-04-09 16:00:00,Canada,Canada,CA,73.74,113.96,83.33,71.18,,false,
2024-04-09 17:00:00,Canada,Canada,CA,73.52,113.66,83.4,71.21,,false,
2024-04-09 18:00:00,Canada,Canada,CA,76.35,117.09,82.72,70.51,,false,
2024-04-09 19:00:00,Canada,Canada,CA,77.67,118.55,82.41,70.45,,false,
2024-04-09 20:00:00,Canada,Canada,CA,78.93,120.11,82.06,69.94,,false,
2024-04-09 21:00:00,Canada,Canada,CA,78.8,120.2,81.93,70.31,,false,
2024-04-09 22:00:00,Canada,Canada,CA,78.97,120.41,81.88,70.45,,false,
2024-04-09 23:00:00,Canada,Canada,CA,78.44,119.36,82.18,70.86,,false,
2024-04-10 00:00:00,Canada,Canada,CA,76.52,116.81,82.69,71.31,,false,
2024-04-10 01:00:00,Canada,Canada,CA,77.36,117.59,82.54,70.93,,false,
2024-04-10 02:00:00,Canada,Canada,CA,75.87,115.4,83.04,70.97,,false,
2024-04-10 03:00:00,Canada,Canada,CA,76.9,116.56,82.91,70.64,,false,
2024-04-10 04:00:00,Canada,Canada,CA,77.72,117.66,82.68,69.78,,false,
2024-04-10 05:00:00,Canada,Canada,CA,82.5,123.56,81.67,68.31,,false,
2024-04-10 06:00:00,Canada,Canada,CA,84.36,125.98,81.23,67.63,,false,
2024-04-10 07:00:00,Canada,Canada,CA,88.34,130.77,80.36,66.42,,false,
2024-04-10 08:00:00,Canada,Canada,CA,89.57,132.31,80.12,66.58,,false,
2024-04-10 09:00:00,Canada,Canada,CA,88.16,130.41,80.51,67.22,,false,
2024-04-10 10:00:00,Canada,Canada,CA,86.26,128.44,80.74,68.06,,false,
2024-04-10 11:00:00,Canada,Canada,CA,82.32,124.14,81.28,69.01,,false,
2024-04-10 12:00:00,Canada,Canada,CA,83.12,125.47,80.9,68.49,,false,
2024-04-10 13:00:00,Canada,Canada,CA,84.57,127.51,80.49,68.1,,false,
2024-04-10 14:00:00,Canada,Canada,CA,82.61,125.18,81.08,68.51,,false,
2024-04-10 15:00:00,Canada,Canada,CA,81.05,123.38,81.54,68.8,,false,
2024-04-10 16:00:00,Canada,Canada,CA,82.07,124.84,81.26,68.82,,false,
2024-04-10 17:00:00,Canada,Canada,CA,81.4,124.01,81.4,68.94,,false,
2024-04-10 18:00:00,Canada,Canada,CA,80.6,122.81,81.68,69.07,,false,
2024-04-10 19:00:00,Canada,Canada,CA,81.47,123.79,81.46,68.67,,false,
2024-04-10 20:00:00,Canada,Canada,CA,82.44,124.93,81.19,68.63,,false,
2024-04-10 21:00:00,Canada,Canada,CA,84.99,128.26,80.46,68.66,,false,
2024-04-10 22:00:00,Canada,Canada,CA,85.68,129.26,80.32,69.61,,false,
2024-04-10 23:00:00,Canada,Canada,CA,83.17,125.84,81.08,70.02,,false,
2024-04-11 00:00:00,Canada,Canada,CA,80.94,123.06,81.59,70.56,,false,
2024-04-11 01:00:00,Canada,Canada,CA,86.91,130.26,80.17,68.92,,false,
2024-04-11 02:00:00,Canada,Canada,CA,91.87,136.1,79.12,67.45,,false,
2024-04-11 03:00:00,Canada,Canada,CA,94.84,139.28,78.67,66.59,,false,
2024-04-11 04:00:00,Canada,Canada,CA,93.26,137.15,79.19,66.88,,false,
2024-04-11 05:00:00,Canada,Canada,CA,90.69,133.89,79.81,67.14,,false,
2024-04-11 06:00:00,Canada,Canada,CA,89.56,132.39,80.18,67.54,,false,
2024-04-11 07:00:00,Canada,Canada,CA,92.11,135.35,79.63,67.05,,false,
2024-04-11 08:00:00,Canada,Canada,CA,93.8,137.47,79.21,67.02,,false,
2024-04-11 09:00:00,Canada,Canada,CA,94.25,138.19,79.0,67.05,,false,
2024-04-11 10:00:00,Canada,Canada,CA,91.04,134.33,79.67,68.29,,false,
2024-04-11 11:00:00,Canada,Canada,CA,88.68,131.91,79.91,69.07,,false,
2024-04-11 12:00:00,Canada,Canada,CA,86.45,129.3,80.34,69.89,,false,
2024-04-11 13:00:00,Canada,Canada,CA,83.03,125.12,81.08,70.54,,false,
2024-04-11 14:00:00,Canada,Canada,CA,81.35,123.07,81.56,70.79,,false,
2024-04-11 15:00:00,Canada,Canada,CA,82.51,124.95,81.16,70.47,,false,
2024-04-11 16:00:00,Canada,Canada,CA,83.91,126.87,80.75,70.09,,false,
2024-04-11 17:00:00,Canada,Canada,CA,83.6,126.67,80.73,69.84,,false,
2024-04-11 18:00:00,Canada,Canada,CA,84.14,127.27,80.61,69.37,,false,
2024-04-11 19:00:00,Canada,Canada,CA,86.61,130.53,79.86,68.46,,false,
2024-04-11 20:00:00,Canada,Canada,CA,87.41,131.43,79.65,68.46,,false,
2024-04-11 21:00:00,Canada,Canada,CA,86.42,129.75,80.09,69.08,,false,
2024-04-11 22:00:00,Canada,Canada,CA,84.63,127.33,80.58,69.6,,false,
2024-04-11 23:00:00,Canada,Canada,CA,85.47,128.31,80.46,69.83,,false,
2024-04-12 00:00:00,Canada,Canada,CA,83.99,126.59,80.72,69.96,,false,
2024-04-12 01:00:00,Canada,Canada,CA,83.96,126.48,80.76,69.73,,false,
2024-04-12 02:00:00,Canada,Canada,CA,83.83,126.08,80.89,69.8,,false,
2024-04-12 03:00:00,Canada,Canada,CA,83.7,125.43,81.16,69.81,,false,
2024-04-12 04:00:00,Canada,Canada,CA,84.65,126.44,80.98,69.33,,false,
2024-04-12 05:00:00,Canada,Canada,CA,83.95,125.3,81.27,69.07,,false,
2024-04-12 06:00:00,Canada,Canada,CA,81.94,122.54,81.92,69.33,,false,
2024-04-12 07:00:00,Canada,Canada,CA,80.19,120.32,82.39,69.93,,false,
2024-04-12 08:00:00,Canada,Canada,CA,79.4,119.41,82.5,70.32,,false,
2024-04-12 09:00:00,Canada,Canada,CA,78.23,117.75,82.81,70.58,,false,
2024-04-12 10:00:00,Canada,Canada,CA,74.16,112.87,83.61,71.72,,false,
2024-04-12 11:00:00,Canada,Canada,CA,71.4,109.63,84.13,72.84,,false,
2024-04-12 12:00:00,Canada,Canada,CA,71.82,110.15,84.02,73.09,,false,
2024-04-12 13:00:00,Canada,Canada,CA,73.3,112.01,83.63,72.72,,false,
2024-04-12 14:00:00,Canada,Canada,CA,73.92,112.86,83.55,72.92,,false,
2024-04-12 15:00:00,Canada,Canada,CA,74.14,113.33,83.51,72.84,,false,
2024-04-12 16:00:00,Canada,Canada,CA,73.69,112.8,83.7,72.94,,false,
2024-04-12 17:00:00,Canada,Canada,CA,72.5,111.34,84.04,73.22,,false,
2024-04-12 18:00:00,Canada,Canada,CA,73.21,112.01,84.03,73.18,,false,
2024-04-12 19:00:00,Canada,Canada,CA,73.36,111.96,84.07,73.25,,false,
2024-04-12 20:00:00,Canada,Canada,CA,72.76,111.09,84.2,73.46,,false,
2024-04-12 21:00:00,Canada,Canada,CA,71.08,109.01,84.58,74.01,,false,
2024-04-12 22:00:00,Canada,Canada,CA,70.44,108.11,84.77,74.22,,false,
2024-04-12 23:00:00,Canada,Canada,CA,70.3,107.92,84.82,74.19,,false,
2024-04-13 00:00:00,Canada,Canada,CA,70.59,108.36,84.75,74.17,,false,
2024-04-13 01:00:00,Canada,Canada,CA,75.31,114.17,83.55,72.79,,false,
2024-04-13 02:00:00,Canada,Canada,CA,80.05,119.95,82.45,71.39,,false,
2024-04-13 03:00:00,Canada,Canada,CA,82.3,122.48,81.99,70.43,,false,
2024-04-13 04:00:00,Canada,Canada,CA,80.13,119.83,82.55,71.09,,false,
2024-04-13 05:00:00,Canada,Canada,CA,77.85,117.13,83.13,71.32,,false,
2024-04-13 06:00:00,Canada,Canada,CA,76.75,116.01,83.33,71.11,,false,
2024-04-13 07:00:00,Canada,Canada,CA,79.93,120.16,82.41,70.37,,false,
2024-04-13 08:00:00,Canada,Canada,CA,79.76,119.93,82.46,70.49,,false,
2024-04-13 09:00:00,Canada,Canada,CA,81.79,122.51,81.98,70.12,,false,
2024-04-13 10:00:00,Canada,Canada,CA,81.36,121.84,82.13,70.37,,false,
2024-04-13 11:00:00,Canada,Canada,CA,80.39,120.88,82.25,70.75,,false,
2024-04-13 12:00:00,Canada,Canada,CA,78.96,119.03,82.6,71.26,,false,
2024-04-13 13:00:00,Canada,Canada,CA,77.24,116.85,83.05,71.87,,false,
2024-04-13 14:00:00,Canada,Canada,CA,76.52,116.11,83.29,72.05,,false,
2024-04-13 15:00:00,Canada,Canada,CA,75.34,115.03,83.49,72.5,,false,
2024-04-13 16:00:00,Canada,Canada,CA,76.88,117.15,83.01,71.84,,false,
2024-04-13 17:00:00,Canada,Canada,CA,77.66,118.03,82.97,71.67,,false,
2024-04-13 18:00:00,Canada,Canada,CA,78.84,119.49,82.79,71.33,,false,
2024-04-13 19:00:00,Canada,Canada,CA,79.07,119.69,82.78,71.42,,false,
2024-04-13 20:00:00,Canada,Canada,CA,79.4,120.05,82.69,71.36,,false,
2024-04-13 21:00:00,Canada,Canada,CA,78.33,119.01,82.73,71.48,,false,
2024-04-13 22:00:00,Canada,Canada,CA,78.48,119.34,82.63,71.21,,false,
2024-04-13 23:00:00,Canada,Canada,CA,80.82,122.29,82.11,70.68,,false,
2024-04-14 00:00:00,Canada,Canada,CA,83.16,125.11,81.57,70.12,,false,
2024-04-14 01:00:00,Canada,Canada,CA,82.15,123.48,81.87,70.35,,false,
2024-04-14 02:00:00,Canada,Canada,CA,82.16,123.22,81.87,70.38,,false,
2024-04-14 03:00:00,Canada,Canada,CA,82.13,122.81,82.01,69.93,,false,
2024-04-14 04:00:00,Canada,Canada,CA,79.37,119.38,82.74,70.59,,false,
2024-04-14 05:00:00,Canada,Canada,CA,79.55,119.59,82.71,70.33,,false,
2024-04-14 06:00:00,Canada,Canada,CA,78.42,118.34,82.95,70.48,,false,
2024-04-14 07:00:00,Canada,Canada,CA,80.14,120.25,82.64,69.85,,false,
2024-04-14 08:00:00,Canada,Canada,CA,81.28,121.65,82.31,69.43,,false,
2024-04-14 09:00:00,Canada,Canada,CA,81.74,122.23,82.18,69.34,,false,
2024-04-14 10:00:00,Canada,Canada,CA,80.61,121.01,82.34,69.82,,false,
2024-04-14 11:00:00,Canada,Canada,CA,78.94,119.25,82.53,70.12,,false,
2024-04-14 12:00:00,Canada,Canada,CA,79.17,119.55,82.55,70.24,,false,
2024-04-14 13:00:00,Canada,Canada,CA,79.09,119.67,82.52,70.31,,false,
2024-04-14 14:00:00,Canada,Canada,CA,81.42,122.58,82.12,69.91,,false,
2024-04-14 15:00:00,Canada,Canada,CA,83.32,125.1,81.66,69.41,,false,
2024-04-14 16:00:00,Canada,Canada,CA,83.91,125.98,81.49,69.25,,false,
2024-04-14 17:00:00,Canada,Canada,CA,85.66,128.16,81.13,68.91,,false,
2024-04-14 18:00:00,Canada,Canada,CA,85.72,128.38,81.12,68.98,,false,
2024-04-14 19:00:00,Canada,Canada,CA,86.35,129.51,80.79,68.87,,false,
2024-04-14 20:00:00,Canada,Canada,CA,88.42,132.01,80.21,68.17,,false,
2024-04-14 21:00:00,Canada,Canada,CA,89.53,133.5,79.86,67.94,,false,
2024-04-14 22:00:00,Canada,Canada,CA,89.61,133.81,79.67,67.91,,false,
2024-04-14 23:00:00,Canada,Canada,CA,88.91,133.22,79.66,68.31,,false,
2024-04-15 00:00:00,Canada,Canada,CA,87.03,131.02,79.88,68.5,,false,
2024-04-15 01:00:00,Canada,Canada,CA,90.56,135.35,78.95,67.41,,false,
2024-04-15 02:00:00,Canada,Canada,CA,88.38,132.46,79.51,67.62,,false,
2024-04-15 03:00:00,Canada,Canada,CA,88.19,131.62,79.97,67.87,,false,
2024-04-15 04:00:00,Canada,Canada,CA,88.9,132.49,79.91,67.82,,false,
2024-04-15 05:00:00,Canada,Canada,CA,90.82,134.77,79.53,67.06,,false,
2024-04-15 06:00:00,Canada,Canada,CA,90.99,135.17,79.43,66.84,,false,
2024-04-15 07:00:00,Canada,Canada,CA,92.18,136.59,79.15,66.21,,false,
2024-04-15 08:00:00,Canada,Canada,CA,91.43,135.66,79.33,66.56,,false,
2024-04-15 09:00:00,Canada,Canada,CA,90.07,133.97,79.61,67.02,,false,
2024-04-15 10:00:00,Canada,Canada,CA,85.79,128.98,80.33,68.32,,false,
2024-04-15 11:00:00,Canada,Canada,CA,85.17,128.39,80.33,68.84,,false,
2024-04-15 12:00:00,Canada,Canada,CA,86.41,130.19,79.91,68.58,,false,
2024-04-15 13:00:00,Canada,Canada,CA,89.0,133.39,79.32,67.99,,false,
2024-04-15 14:00:00,Canada,Canada,CA,87.77,131.76,79.74,68.35,,false,
2024-04-15 15:00:00,Canada,Canada,CA,87.67,131.91,79.7,68.21,,false,
2024-04-15 16:00:00,Canada,Canada,CA,87.84,131.87,79.83,68.33,,false,
2024-04-15 17:00:00,Canada,Canada,CA,85.49,129.04,80.36,68.71,,false,
2024-04-15 18:00:00,Canada,Canada,CA,83.38,126.35,80.97,69.33,,false,
2024-04-15 19:00:00,Canada,Canada,CA,84.01,127.04,80.84,69.26,,false,
2024-04-15 20:00:00,Canada,Canada,CA,84.84,127.99,80.62,69.26,,false,
2024-04-15 21:00:00,Canada,Canada,CA,85.27,128.7,80.41,69.62,,false,
2024-04-15 22:00:00,Canada,Canada,CA,86.03,129.49,80.28,69.65,,false,
2024-04-15 23:00:00,Canada,Canada,CA,85.31,128.5,80.52,70.18,,false,
2024-04-16 00:00:00,Canada,Canada,CA,86.08,129.02,80.39,70.03,,false,
2024-04-16 01:00:00,Canada,Canada,CA,87.48,130.57,80.04,69.34,,false,
2024-04-16 02:00:00,Canada,Canada,CA,87.3,129.87,80.3,69.2,,false,
2024-04-16 03:00:00,Canada,Canada,CA,89.95,132.61,80.01,68.6,,false,
2024-04-16 04:00:00,Canada,Canada,CA,92.67,136.37,79.21,67.5,,false,
2024-04-16 05:00:00,Canada,Canada,CA,89.99,133.11,79.8,67.65,,false,
2024-04-16 06:00:00,Canada,Canada,CA,86.85,129.13,80.64,68.0,,false,
2024-04-16 07:00:00,Canada,Canada,CA,89.98,133.42,79.66,66.81,,false,
2024-04-16 08:00:00,Canada,Canada,CA,92.75,137.08,78.86,66.07,,false,
2024-04-16 09:00:00,Canada,Canada,CA,93.76,138.53,78.53,66.23,,false,
2024-04-16 10:00:00,Canada,Canada,CA,92.29,137.12,78.65,67.18,,false,
2024-04-16 11:00:00,Canada,Canada,CA,88.33,132.46,79.4,68.1,,false,
2024-04-16 12:00:00,Canada,Canada,CA,89.35,133.43,79.31,67.95,,false,
