Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-06-03 19:00:00,China,China,CN,460.95,511.61,37.93,32.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-03 20:00:00,China,China,CN,447.93,498.11,39.67,34.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-03 21:00:00,China,China,CN,457.89,508.92,38.33,33.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-03 22:00:00,China,China,CN,470.91,522.42,36.59,31.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-03 23:00:00,China,China,CN,452.5,504.47,39.04,34.13,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 00:00:00,China,China,CN,439.43,490.81,40.8,36.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 01:00:00,China,China,CN,410.75,461.73,44.64,40.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 02:00:00,China,China,CN,409.52,460.94,44.86,40.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 03:00:00,China,China,CN,412.82,464.33,44.41,40.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 04:00:00,China,China,CN,423.99,476.13,42.87,38.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 05:00:00,China,China,CN,427.05,479.21,42.48,38.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 06:00:00,China,China,CN,422.97,474.71,43.01,38.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 07:00:00,China,China,CN,434.16,485.87,41.51,37.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 08:00:00,China,China,CN,445.28,497.01,39.99,35.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 09:00:00,China,China,CN,447.73,499.18,39.67,35.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 10:00:00,China,China,CN,465.23,516.77,37.26,32.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 11:00:00,China,China,CN,467.4,519.01,36.87,32.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 12:00:00,China,China,CN,448.05,498.37,39.48,34.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 13:00:00,China,China,CN,465.13,516.37,37.18,32.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 14:00:00,China,China,CN,468.68,520.01,36.71,31.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 15:00:00,China,China,CN,461.94,512.79,37.68,32.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 16:00:00,China,China,CN,458.75,509.41,38.13,32.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 17:00:00,China,China,CN,471.48,523.17,36.43,31.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 18:00:00,China,China,CN,468.18,519.45,36.95,31.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 19:00:00,China,China,CN,468.33,519.61,36.94,31.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 20:00:00,China,China,CN,447.17,497.36,39.75,34.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 21:00:00,China,China,CN,458.9,509.92,38.22,33.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 22:00:00,China,China,CN,478.55,531.05,35.52,30.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-04 23:00:00,China,China,CN,463.28,516.15,37.58,32.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 00:00:00,China,China,CN,446.1,497.82,39.92,35.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 01:00:00,China,China,CN,413.28,464.41,44.33,40.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 02:00:00,China,China,CN,403.72,454.51,45.61,41.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 03:00:00,China,China,CN,410.63,462.16,44.72,40.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 04:00:00,China,China,CN,404.76,455.99,45.5,41.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 05:00:00,China,China,CN,412.59,464.03,44.53,40.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 06:00:00,China,China,CN,396.61,446.99,46.64,42.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 07:00:00,China,China,CN,404.89,455.28,45.5,41.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 08:00:00,China,China,CN,424.94,475.48,42.79,38.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 09:00:00,China,China,CN,448.75,500.46,39.55,35.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 10:00:00,China,China,CN,484.44,537.1,34.75,30.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 11:00:00,China,China,CN,474.34,526.05,36.01,31.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 12:00:00,China,China,CN,453.66,504.52,38.7,33.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 13:00:00,China,China,CN,462.88,513.97,37.47,32.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 14:00:00,China,China,CN,469.8,521.19,36.57,31.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 15:00:00,China,China,CN,457.54,507.95,38.29,33.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 16:00:00,China,China,CN,436.99,486.28,41.01,35.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 17:00:00,China,China,CN,450.93,501.35,39.11,33.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 18:00:00,China,China,CN,434.33,483.32,41.41,36.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 19:00:00,China,China,CN,433.47,482.31,41.55,36.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 20:00:00,China,China,CN,427.59,476.76,42.3,37.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 21:00:00,China,China,CN,436.25,485.89,41.19,35.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 22:00:00,China,China,CN,445.22,495.21,39.97,34.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-05 23:00:00,China,China,CN,423.69,474.04,42.88,37.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 00:00:00,China,China,CN,418.49,468.68,43.56,39.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 01:00:00,China,China,CN,389.8,439.79,47.44,43.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 02:00:00,China,China,CN,374.99,424.72,49.44,45.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 03:00:00,China,China,CN,379.71,429.46,48.88,45.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 04:00:00,China,China,CN,393.22,443.82,47.06,43.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 05:00:00,China,China,CN,399.85,450.33,46.16,42.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 06:00:00,China,China,CN,395.01,444.92,46.78,42.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 07:00:00,China,China,CN,407.64,457.82,45.07,41.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 08:00:00,China,China,CN,416.62,466.19,43.87,39.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 09:00:00,China,China,CN,440.1,490.87,40.72,36.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 10:00:00,China,China,CN,451.67,502.02,39.13,34.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 11:00:00,China,China,CN,450.49,500.78,39.15,34.67,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 12:00:00,China,China,CN,419.66,468.12,43.2,38.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 13:00:00,China,China,CN,434.1,483.1,41.27,36.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 14:00:00,China,China,CN,443.61,493.29,40.03,35.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 15:00:00,China,China,CN,445.46,495.26,39.88,34.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 16:00:00,China,China,CN,425.52,473.75,42.6,37.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 17:00:00,China,China,CN,435.77,484.72,41.22,36.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 18:00:00,China,China,CN,429.17,477.51,42.16,37.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 19:00:00,China,China,CN,425.44,473.41,42.68,37.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 20:00:00,China,China,CN,417.68,465.89,43.68,38.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 21:00:00,China,China,CN,416.59,464.64,43.82,38.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 22:00:00,China,China,CN,438.74,488.56,40.91,35.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-06 23:00:00,China,China,CN,424.48,474.38,42.79,37.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 00:00:00,China,China,CN,417.67,467.47,43.72,39.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 01:00:00,China,China,CN,385.16,434.74,48.1,44.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 02:00:00,China,China,CN,368.38,417.9,50.38,46.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 03:00:00,China,China,CN,365.35,414.78,50.8,47.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 04:00:00,China,China,CN,376.25,426.38,49.35,45.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 05:00:00,China,China,CN,375.66,425.88,49.39,45.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 06:00:00,China,China,CN,351.14,399.33,52.66,48.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 07:00:00,China,China,CN,374.67,423.39,49.48,45.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 08:00:00,China,China,CN,401.43,450.73,45.83,41.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 09:00:00,China,China,CN,431.44,481.72,41.82,37.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 10:00:00,China,China,CN,452.65,503.26,38.94,34.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 11:00:00,China,China,CN,455.3,505.61,38.59,33.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 12:00:00,China,China,CN,432.78,481.92,41.49,36.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 13:00:00,China,China,CN,439.99,489.27,40.54,35.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 14:00:00,China,China,CN,439.24,488.43,40.64,35.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 15:00:00,China,China,CN,432.76,481.71,41.52,36.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 16:00:00,China,China,CN,432.22,481.32,41.6,36.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 17:00:00,China,China,CN,444.9,494.79,39.93,35.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 18:00:00,China,China,CN,436.4,485.45,41.15,36.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 19:00:00,China,China,CN,433.18,481.9,41.61,36.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 20:00:00,China,China,CN,423.83,472.41,42.84,38.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 21:00:00,China,China,CN,438.91,488.51,40.89,35.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 22:00:00,China,China,CN,436.09,485.55,41.28,36.35,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-07 23:00:00,China,China,CN,435.57,486.8,41.25,36.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 00:00:00,China,China,CN,421.97,472.44,43.19,38.94,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 01:00:00,China,China,CN,391.64,442.08,47.26,43.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 02:00:00,China,China,CN,386.79,436.88,47.94,44.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 03:00:00,China,China,CN,383.14,433.42,48.44,44.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 04:00:00,China,China,CN,383.08,433.35,48.46,44.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 05:00:00,China,China,CN,379.16,428.8,48.94,45.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 06:00:00,China,China,CN,366.01,415.19,50.69,47.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 07:00:00,China,China,CN,380.85,430.18,48.64,44.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 08:00:00,China,China,CN,403.77,453.17,45.54,41.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 09:00:00,China,China,CN,423.85,474.12,42.82,38.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 10:00:00,China,China,CN,440.59,490.64,40.56,36.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 11:00:00,China,China,CN,443.18,492.99,40.2,35.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 12:00:00,China,China,CN,422.53,470.94,42.92,38.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 13:00:00,China,China,CN,430.05,478.53,41.93,37.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 14:00:00,China,China,CN,437.88,487.19,40.79,36.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 15:00:00,China,China,CN,432.22,481.1,41.61,36.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 16:00:00,China,China,CN,434.51,483.53,41.3,36.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 17:00:00,China,China,CN,440.38,489.8,40.56,35.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 18:00:00,China,China,CN,451.74,502.24,39.07,33.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 19:00:00,China,China,CN,449.87,500.17,39.33,34.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 20:00:00,China,China,CN,439.15,488.94,40.77,35.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 21:00:00,China,China,CN,448.93,499.56,39.48,34.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 22:00:00,China,China,CN,447.16,497.43,39.73,34.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-08 23:00:00,China,China,CN,448.43,500.26,39.53,34.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 00:00:00,China,China,CN,429.47,481.41,42.18,37.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 01:00:00,China,China,CN,390.9,442.36,47.35,43.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 02:00:00,China,China,CN,374.5,425.15,49.56,45.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 03:00:00,China,China,CN,370.4,420.8,50.15,46.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 04:00:00,China,China,CN,368.22,418.38,50.43,46.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 05:00:00,China,China,CN,375.08,425.61,49.45,45.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 06:00:00,China,China,CN,362.53,412.44,51.13,47.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 07:00:00,China,China,CN,377.74,427.66,49.03,45.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 08:00:00,China,China,CN,413.07,463.36,44.26,39.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 09:00:00,China,China,CN,423.96,473.9,42.76,38.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 10:00:00,China,China,CN,446.0,496.43,39.82,35.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 11:00:00,China,China,CN,448.63,498.76,39.46,35.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 12:00:00,China,China,CN,453.53,504.33,38.74,34.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 13:00:00,China,China,CN,456.97,507.56,38.28,33.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 14:00:00,China,China,CN,449.38,499.25,39.33,34.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 15:00:00,China,China,CN,441.27,490.82,40.43,35.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 16:00:00,China,China,CN,440.36,489.42,40.56,35.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 17:00:00,China,China,CN,438.49,487.5,40.82,35.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 18:00:00,China,China,CN,458.34,508.96,38.21,33.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 19:00:00,China,China,CN,455.9,506.31,38.55,33.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 20:00:00,China,China,CN,438.04,487.5,40.95,36.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 21:00:00,China,China,CN,438.4,487.81,40.89,35.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 22:00:00,China,China,CN,437.81,487.12,40.95,36.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-09 23:00:00,China,China,CN,431.57,482.09,41.77,37.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-10 00:00:00,China,China,CN,436.45,488.52,41.21,36.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-10 01:00:00,China,China,CN,390.13,441.37,47.44,43.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-10 02:00:00,China,China,CN,369.98,419.62,50.16,46.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-10 03:00:00,China,China,CN,357.96,407.17,51.78,48.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-10 04:00:00,China,China,CN,367.01,416.82,50.56,47.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-10 05:00:00,China,China,CN,370.21,420.03,50.1,46.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-10 06:00:00,China,China,CN,375.34,424.95,49.43,45.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-10 07:00:00,China,China,CN,395.74,445.85,46.66,42.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-10 08:00:00,China,China,CN,418.24,468.79,43.58,39.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-10 09:00:00,China,China,CN,433.42,483.72,41.54,37.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-10 10:00:00,China,China,CN,448.64,498.89,39.47,35.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-06-10 11:00:00,China,China,CN,452.61,502.45,38.96,34.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
